id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
619603,Landing Page Submission,Google,No,No,0,2.0,315,2.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
583446,Landing Page Submission,Direct Traffic,No,No,0,7.0,162,3.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
645441,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
656939,Landing Page Submission,Google,No,No,0,8.0,149,2.0,Chat Conversation,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
609659,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
592638,Landing Page Submission,Direct Traffic,No,No,0,2.0,143,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,11.0,18.0,Yes
614066,API,Google,No,No,0,2.0,1217,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
624114,Landing Page Submission,Direct Traffic,No,No,1,4.0,1019,4.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
620221,Landing Page Submission,Google,No,No,0,5.0,1096,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
606404,API,Organic Search,No,No,1,6.0,504,6.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
583217,Landing Page Submission,Direct Traffic,No,No,1,7.0,229,3.5,Converted to Lead,Healthcare Management,Student,No,No,No,No,No,No,14.0,15.0,Yes
659630,Landing Page Submission,Organic Search,No,No,0,2.0,1085,2.0,Converted to Lead,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
635443,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592777,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
598753,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
638076,API,Direct Traffic,No,No,0,10.0,1082,3.33,Chat Conversation,Marketing Management,Other,No,No,No,No,No,No,15.0,14.0,No
634310,API,Direct Traffic,No,No,0,17.0,250,4.25,Form Submitted on Website,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
640373,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
616444,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
586613,API,Chat,No,No,0,2.0,357,1.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
617871,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,,,No
643459,API,Chat,No,No,0,8.0,180,2.67,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,12.0,16.0,No
649130,API,Organic Search,No,No,0,7.0,14,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
614186,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,431,1.0,Email Bounced,Finance Management,,No,No,No,No,No,No,,,Yes
636186,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
606314,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
648700,Landing Page Submission,Direct Traffic,No,No,0,6.0,263,6.0,Email Opened,Human Resource Management,Student,No,No,No,No,No,No,17.0,18.0,Yes
583520,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
639214,Landing Page Submission,Google,No,No,1,5.0,651,2.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,12.0,18.0,No
599046,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
654319,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,68,1.0,Email Bounced,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
646762,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
651577,API,Organic Search,No,No,0,1.0,143,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
627234,Landing Page Submission,Google,No,No,1,9.0,805,2.25,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,,,No
640205,Lead Add Form,Reference,No,No,1,7.0,866,7.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,19.0,No
624537,Landing Page Submission,Direct Traffic,No,No,1,4.0,1099,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
652852,API,Google,No,No,0,4.0,1596,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
639460,Landing Page Submission,Google,No,No,0,6.0,422,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
582361,Landing Page Submission,Direct Traffic,No,No,0,4.0,373,4.0,Had a Phone Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
600278,Landing Page Submission,Google,No,No,1,8.0,657,8.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
600329,Landing Page Submission,Google,No,No,0,3.0,246,3.0,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,,,No
622084,API,Google,Yes,No,0,2.0,385,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
589789,Landing Page Submission,Organic Search,No,No,1,11.0,1203,1.57,Page Visited on Website,Finance Management,Working Professional,No,No,No,No,No,No,16.0,17.0,No
639507,API,Google,No,No,1,2.0,915,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
614387,Landing Page Submission,Direct Traffic,No,No,0,1.0,206,1.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,,,Yes
622410,Landing Page Submission,Google,No,No,0,2.0,694,1.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
595777,Landing Page Submission,Direct Traffic,No,No,1,2.0,143,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
614729,Landing Page Submission,Direct Traffic,No,No,0,2.0,82,2.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
614189,Landing Page Submission,Direct Traffic,No,No,0,7.0,32,7.0,Email Opened,Hospitality Management,Student,No,No,No,No,No,No,,,Yes
583505,Landing Page Submission,Direct Traffic,No,No,0,2.0,346,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
605849,API,Organic Search,No,No,1,3.0,1158,3.0,SMS Sent,,,No,No,No,No,No,No,,,No
588783,Landing Page Submission,Direct Traffic,No,No,1,10.0,1851,2.5,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
657423,Landing Page Submission,Referral Sites,No,No,0,17.0,71,3.4,Unreachable,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
583708,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
617495,Lead Add Form,,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
604428,Landing Page Submission,Google,No,No,0,3.0,118,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
640295,Lead Add Form,Reference,No,No,1,,1212,,,Finance Management,Student,No,No,No,No,No,No,14.0,20.0,No
589573,Landing Page Submission,Direct Traffic,No,No,0,2.0,1766,2.0,Email Opened,E-Business,,No,No,No,No,No,No,13.0,18.0,Yes
594796,API,Organic Search,No,No,1,8.0,257,4.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
653569,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,357,2.0,Email Bounced,Supply Chain Management,,No,No,No,No,No,No,13.0,17.0,Yes
612980,Landing Page Submission,Organic Search,No,No,1,6.0,246,6.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
611543,API,Organic Search,No,No,0,4.0,29,1.33,Form Submitted on Website,E-Business,Unemployed,No,No,No,No,No,No,,,No
645563,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
606336,Landing Page Submission,Direct Traffic,No,No,1,2.0,1757,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
583602,Landing Page Submission,Direct Traffic,No,No,1,3.0,842,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,16.0,16.0,Yes
618932,API,Google,Yes,No,0,1.0,305,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
580290,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,799,1.0,Email Bounced,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
638022,Landing Page Submission,Direct Traffic,No,No,0,2.0,130,2.0,Unreachable,Business Administration,,No,No,No,No,No,No,12.0,18.0,Yes
629251,API,Chat,No,No,0,3.0,281,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
644130,Landing Page Submission,Google,No,No,1,4.0,1017,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
600858,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,52,2.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
602317,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
626142,Landing Page Submission,Organic Search,No,No,1,5.0,1221,5.0,Converted to Lead,Hospitality Management,,No,No,No,No,No,No,,,Yes
641349,API,Google,No,No,1,3.0,831,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
610944,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
601726,Landing Page Submission,Organic Search,No,No,1,8.0,94,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
636979,Landing Page Submission,Organic Search,No,No,0,2.0,305,2.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587260,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
600775,API,Google,No,No,1,5.0,1288,1.25,Page Visited on Website,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
638355,API,Google,No,No,0,2.0,1099,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
645806,Landing Page Submission,Organic Search,No,No,0,9.0,296,9.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
597142,Landing Page Submission,Organic Search,No,No,0,6.0,943,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
597904,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,,,No
608307,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
643282,Lead Import,Facebook,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
642531,Landing Page Submission,Direct Traffic,No,No,1,7.0,1126,7.0,Email Opened,Media and Advertising,Working Professional,No,No,No,No,No,No,15.0,17.0,Yes
632664,Landing Page Submission,Google,No,No,0,5.0,15,5.0,Email Link Clicked,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
634632,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,14.0,17.0,No
600248,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
655349,Landing Page Submission,Organic Search,No,No,1,5.0,1250,5.0,Email Opened,E-COMMERCE,Working Professional,No,No,No,No,No,No,15.0,13.0,Yes
660423,Landing Page Submission,Direct Traffic,No,No,0,5.0,182,5.0,Email Opened,Select,Student,No,No,No,No,No,No,13.0,18.0,No
608001,Landing Page Submission,Direct Traffic,No,No,1,2.0,1017,2.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,Yes
630736,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
582135,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
622658,Landing Page Submission,Direct Traffic,No,No,1,2.0,1366,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
588203,Landing Page Submission,Direct Traffic,No,No,0,3.0,431,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
629976,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
608842,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
656887,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
642628,Landing Page Submission,Direct Traffic,No,No,1,2.0,811,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
604600,Landing Page Submission,Direct Traffic,No,No,0,2.0,739,2.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
646577,Landing Page Submission,Google,Yes,No,0,2.0,104,2.0,Had a Phone Conversation,E-COMMERCE,Unemployed,No,No,No,No,No,No,13.0,15.0,No
614804,Landing Page Submission,Organic Search,No,No,1,8.0,914,2.67,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
646958,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
584802,Landing Page Submission,Direct Traffic,No,No,0,3.0,509,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
614205,API,Organic Search,No,No,1,4.0,1082,4.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
646335,API,Google,No,No,0,2.0,1152,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
601595,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
604074,Landing Page Submission,Google,No,No,1,4.0,78,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
585535,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
581991,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
584248,Landing Page Submission,Organic Search,Yes,No,0,4.0,348,4.0,Email Bounced,Business Administration,,No,No,No,No,No,No,14.0,17.0,Yes
591812,API,Organic Search,Yes,No,0,2.0,261,2.0,Email Bounced,,,No,No,No,No,No,No,14.0,15.0,No
610099,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
610574,Landing Page Submission,Google,No,No,1,4.0,1563,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
646915,Landing Page Submission,Direct Traffic,No,No,0,2.0,33,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
639359,Landing Page Submission,Direct Traffic,No,No,0,7.0,522,7.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,17.0,Yes
631277,Landing Page Submission,Organic Search,No,No,0,3.0,27,3.0,Converted to Lead,Travel and Tourism,,No,No,No,No,No,No,,,Yes
603161,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
653696,Landing Page Submission,Direct Traffic,No,No,1,2.0,1499,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
617259,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
631613,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
641934,API,Google,No,No,0,3.0,131,1.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
593374,Lead Add Form,,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
582084,Landing Page Submission,Direct Traffic,Yes,No,0,9.0,17,9.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,12.0,20.0,Yes
644900,Landing Page Submission,Google,No,No,1,6.0,1681,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,13.0,20.0,No
598825,Landing Page Submission,Direct Traffic,No,No,0,3.0,1321,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
643788,API,Google,No,No,0,2.0,360,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
629765,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
653783,API,Referral Sites,No,No,0,4.0,213,4.0,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
598314,Landing Page Submission,Google,No,No,1,4.0,1568,4.0,Email Opened,Finance Management,Housewife,No,No,No,No,No,No,,,No
608492,Landing Page Submission,Google,No,No,1,2.0,1318,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
599578,Lead Add Form,Reference,No,No,1,,1558,,,Finance Management,Unemployed,No,No,No,No,No,No,,,No
621310,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
579833,Landing Page Submission,Direct Traffic,No,No,1,4.0,927,4.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
639428,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
634306,Landing Page Submission,Direct Traffic,No,No,0,6.0,299,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,20.0,No
595681,API,Google,No,No,1,3.0,1575,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
621269,Landing Page Submission,Google,No,No,1,5.0,1673,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
618565,API,Google,No,No,0,5.0,162,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
608537,Landing Page Submission,Google,No,No,0,4.0,1166,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
583940,API,Direct Traffic,No,No,1,8.0,1271,8.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,15.0,No
632721,API,Google,No,No,0,2.0,465,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
655777,API,Google,No,No,0,9.0,290,3.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,14.0,15.0,Yes
652317,Landing Page Submission,Organic Search,No,No,1,5.0,1254,5.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
600081,API,Google,No,No,1,2.0,154,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
633173,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
592654,Landing Page Submission,Google,No,No,0,4.0,74,4.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,10.0,19.0,No
607345,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
649409,Landing Page Submission,Direct Traffic,No,No,1,4.0,941,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
611801,Landing Page Submission,Organic Search,No,No,1,7.0,941,7.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
589238,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
621126,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
587683,Landing Page Submission,Referral Sites,No,No,0,3.0,605,3.0,Email Opened,Travel and Tourism,Working Professional,No,No,No,No,No,No,14.0,12.0,Yes
609349,Landing Page Submission,Direct Traffic,No,No,1,2.0,1449,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
592160,API,Organic Search,No,No,0,7.0,159,7.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
641623,Landing Page Submission,Google,No,No,0,3.0,284,3.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
643219,Landing Page Submission,Direct Traffic,No,No,1,3.0,812,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
608758,Landing Page Submission,Direct Traffic,No,No,0,5.0,1436,1.67,Email Link Clicked,International Business,Unemployed,No,No,No,No,No,No,,,Yes
589346,Landing Page Submission,Organic Search,No,No,0,3.0,452,3.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,17.0,18.0,Yes
598810,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
621241,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
639215,API,Google,No,No,1,2.0,1113,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
621178,Landing Page Submission,Direct Traffic,No,No,0,3.0,150,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
594464,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
649138,API,Google,No,No,0,4.0,92,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
633996,Landing Page Submission,Organic Search,No,No,1,8.0,898,4.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
603699,API,Chat,No,No,0,3.0,94,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
624486,API,Google,No,No,0,3.0,116,3.0,Email Opened,,,No,No,No,No,No,No,,,No
581551,Landing Page Submission,Direct Traffic,No,No,0,3.0,117,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
610590,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
641585,API,Google,No,No,0,9.0,195,2.25,Unreachable,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
658258,Lead Add Form,Reference,No,No,1,,1070,,,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
582309,Landing Page Submission,Direct Traffic,No,No,0,4.0,455,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
598250,API,Chat,No,No,0,1.0,132,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
625970,API,Chat,No,No,0,0.0,0,0.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
633965,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
649941,API,Organic Search,No,No,1,11.0,1700,11.0,Email Opened,Healthcare Management,Businessman,No,No,No,No,No,No,16.0,12.0,No
